,,,Xxchdamxx,ObstacleTitan99,dragonixr,NelikkTtv,JackyTunnaing,NeliKkTv,Bloodyraiis
stats,minecraft:picked_up,cobblemon:rawst_berry,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,cobblemon:razz_berry,9.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,cobblemon:relic_coin,368.0,0.0,198.0,0.0,0.0,0.0,79.0
stats,minecraft:picked_up,cobblemon:remedy,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,cobblemon:restoration_tank,0.0,0.0,0.0,0.0,0.0,1.0,1.0
stats,minecraft:picked_up,cobblemon:rindo_berry,2.0,0.0,0.0,0.0,0.0,0.0,3.0
stats,minecraft:picked_up,cobblemon:roseate_ball,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,cobblemon:slate_ball,1.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,cobblemon:sun_stone,2.0,0.0,2.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,cobblemon:superb_remedy,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,cobblemon:thunder_stone,2.0,0.0,3.0,0.0,0.0,0.0,3.0
stats,minecraft:picked_up,cobblemon:verdant_ball,1.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,cobblemon:vivichoke_seeds,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,cobblemon:water_stone,2.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,cobblemon:wepear_berry,0.0,0.0,3.0,0.0,0.0,0.0,11.0
stats,minecraft:picked_up,constructionwand:core_destruction,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,constructionwand:infinity_wand,2.0,0.0,0.0,0.0,0.0,1.0,1.0
stats,minecraft:picked_up,cozyhome:dark_oak_drawer,0.0,0.0,0.0,1.0,0.0,0.0,0.0
stats,minecraft:picked_up,display:display_stand_down,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,elevatorid:elevator_white,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:picked_up,hotkettles:kettle,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,knowlogy:knowlogy_book,1.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:acacia_wood,0.0,0.0,38.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:amethyst_block,3.0,0.0,0.0,0.0,0.0,0.0,16.0
stats,minecraft:picked_up,minecraft:amethyst_shard,2.0,0.0,8.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:andesite,4164.0,2.0,0.0,0.0,276.0,0.0,998.0
stats,minecraft:picked_up,minecraft:anvil,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:apple,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:arrow,11.0,0.0,5.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:azalea,2.0,0.0,0.0,0.0,3.0,0.0,0.0
stats,minecraft:picked_up,minecraft:baked_potato,0.0,0.0,0.0,0.0,0.0,0.0,5.0
stats,minecraft:picked_up,minecraft:bamboo,3.0,0.0,11.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:barrel,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:barrier,1.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:basalt,6.0,0.0,0.0,0.0,0.0,0.0,3.0
stats,minecraft:picked_up,minecraft:beef,21.0,1.0,0.0,0.0,31.0,0.0,36.0
stats,minecraft:picked_up,minecraft:beehive,7.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:bell,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:birch_fence,21.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:birch_log,555.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:birch_sapling,40.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:birch_wood,0.0,0.0,0.0,0.0,3.0,0.0,12.0
stats,minecraft:picked_up,minecraft:blackstone_slab,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:blast_furnace,6.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:bone,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:bone_block,0.0,0.0,5.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:bone_meal,38.0,0.0,0.0,0.0,0.0,3.0,1.0
stats,minecraft:picked_up,minecraft:book,174.0,0.0,93.0,0.0,0.0,0.0,81.0
stats,minecraft:picked_up,minecraft:brewing_stand,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:brick,3.0,0.0,5.0,0.0,0.0,0.0,4.0
stats,minecraft:picked_up,minecraft:brown_carpet,1.0,0.0,4.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:calcite,0.0,0.0,0.0,0.0,0.0,0.0,22.0
stats,minecraft:picked_up,minecraft:candle,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:carrot,8.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:chain,0.0,1.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:chainmail_boots,1.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:chest,5.0,0.0,0.0,0.0,0.0,0.0,24.0
stats,minecraft:picked_up,minecraft:chicken,13.0,0.0,0.0,0.0,18.0,0.0,2.0
stats,minecraft:picked_up,minecraft:chiseled_stone_bricks,1.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,minecraft:chorus_fruit,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:clay,1.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:clay_ball,8.0,0.0,0.0,0.0,0.0,0.0,8.0
stats,minecraft:picked_up,minecraft:coal,359.0,0.0,42.0,0.0,88.0,1.0,128.0
stats,minecraft:picked_up,minecraft:coal_block,84.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:coarse_dirt,154.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:cobbled_deepslate,2954.0,0.0,13.0,0.0,48.0,0.0,964.0
stats,minecraft:picked_up,minecraft:cobblestone,1609.0,10.0,50.0,0.0,1199.0,0.0,3356.0
stats,minecraft:picked_up,minecraft:cobblestone_wall,2.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:cod,0.0,0.0,0.0,0.0,0.0,0.0,5.0
stats,minecraft:picked_up,minecraft:comparator,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:composter,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:cooked_beef,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:cooked_mutton,8.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:cornflower,0.0,0.0,0.0,0.0,0.0,0.0,6.0
stats,minecraft:picked_up,minecraft:cracked_deepslate_bricks,0.0,0.0,0.0,0.0,0.0,0.0,18.0
stats,minecraft:picked_up,minecraft:cracked_deepslate_tiles,0.0,0.0,0.0,0.0,0.0,0.0,7.0
stats,minecraft:picked_up,minecraft:cracked_stone_bricks,11.0,0.0,1.0,0.0,14.0,0.0,0.0
stats,minecraft:picked_up,minecraft:crafting_table,0.0,0.0,3.0,0.0,3.0,0.0,5.0
stats,minecraft:picked_up,minecraft:cyan_bed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:damaged_anvil,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:dandelion,182.0,0.0,0.0,0.0,1.0,0.0,3.0
stats,minecraft:picked_up,minecraft:dark_oak_button,0.0,0.0,0.0,0.0,0.0,0.0,4.0
stats,minecraft:picked_up,minecraft:dark_oak_fence,3.0,0.0,0.0,0.0,1.0,0.0,1.0
stats,minecraft:picked_up,minecraft:dark_oak_log,2.0,0.0,0.0,0.0,7.0,0.0,0.0
stats,minecraft:picked_up,minecraft:dark_oak_planks,1.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:dark_oak_sign,0.0,0.0,0.0,0.0,0.0,0.0,7.0
stats,minecraft:picked_up,minecraft:dark_oak_slab,0.0,0.0,0.0,0.0,6.0,0.0,2.0
stats,minecraft:picked_up,minecraft:dark_oak_stairs,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:debug_stick,1.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:deepslate,5.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:deepslate_brick_wall,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:deepslate_bricks,0.0,0.0,0.0,0.0,0.0,0.0,37.0
stats,minecraft:picked_up,minecraft:deepslate_gold_ore,12.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:deepslate_tile_stairs,0.0,0.0,0.0,0.0,8.0,0.0,0.0
stats,minecraft:picked_up,minecraft:deepslate_tile_wall,0.0,0.0,0.0,0.0,7.0,0.0,0.0
stats,minecraft:picked_up,minecraft:deepslate_tiles,3.0,0.0,0.0,0.0,418.0,0.0,121.0
stats,minecraft:picked_up,minecraft:diamond,426.0,1.0,4.0,0.0,31.0,13.0,13.0
stats,minecraft:picked_up,minecraft:diamond_block,5.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,minecraft:diamond_hoe,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:diamond_pickaxe,1.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:dirt,4423.0,3.0,20.0,0.0,929.0,1.0,1617.0
stats,minecraft:picked_up,minecraft:dispenser,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:dried_kelp_block,24.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:dripstone_block,12.0,0.0,0.0,0.0,0.0,0.0,52.0
stats,minecraft:picked_up,minecraft:echo_shard,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:egg,5.0,0.0,0.0,0.0,8.0,0.0,3.0
stats,minecraft:picked_up,minecraft:emerald,128.0,0.0,7.0,0.0,4.0,0.0,11.0
stats,minecraft:picked_up,minecraft:emerald_block,1.0,0.0,5.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:enchanted_book,5.0,0.0,0.0,0.0,3.0,0.0,1.0
stats,minecraft:picked_up,minecraft:enchanted_golden_apple,0.0,1.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:enchanting_table,2.0,0.0,0.0,0.0,1.0,0.0,2.0
stats,minecraft:picked_up,minecraft:ender_eye,4.0,0.0,0.0,0.0,0.0,50.0,0.0
stats,minecraft:picked_up,minecraft:feather,8.0,0.0,0.0,0.0,16.0,0.0,1.0
stats,minecraft:picked_up,minecraft:filled_map,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:fletching_table,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:flint,78.0,0.0,0.0,0.0,3.0,0.0,28.0
stats,minecraft:picked_up,minecraft:flower_pot,1.0,1.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:furnace,9.0,0.0,0.0,0.0,2.0,0.0,5.0
stats,minecraft:picked_up,minecraft:glass,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:glass_bottle,0.0,4.0,2.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:glowstone_dust,73.0,0.0,0.0,0.0,0.0,48.0,0.0
stats,minecraft:picked_up,minecraft:goat_horn,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:gold_block,19.0,0.0,12.0,0.0,7.0,0.0,0.0
stats,minecraft:picked_up,minecraft:gold_ingot,67.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:golden_boots,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:granite,19.0,0.0,0.0,0.0,0.0,0.0,63.0
stats,minecraft:picked_up,minecraft:grass_block,1014.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:gravel,42.0,0.0,0.0,0.0,15.0,0.0,291.0
stats,minecraft:picked_up,minecraft:gray_candle,0.0,0.0,0.0,0.0,0.0,0.0,3.0
stats,minecraft:picked_up,minecraft:gray_carpet,2.0,0.0,0.0,0.0,0.0,0.0,7.0
stats,minecraft:picked_up,minecraft:gray_wool,1.0,0.0,0.0,0.0,1.0,0.0,8.0
stats,minecraft:picked_up,minecraft:green_bed,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:green_concrete,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,minecraft:green_wool,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,minecraft:grindstone,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:gunpowder,5.0,4.0,0.0,0.0,0.0,0.0,5.0
stats,minecraft:picked_up,minecraft:hay_block,59.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:hopper,5.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:iron_axe,2.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:iron_bars,0.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,minecraft:iron_block,14.0,0.0,0.0,0.0,2.0,0.0,0.0
stats,minecraft:picked_up,minecraft:iron_ingot,2.0,0.0,8.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:iron_ore,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:iron_pickaxe,1.0,0.0,2.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:iron_sword,1.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:item_frame,1.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:jack_o_lantern,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:jungle_fence_gate,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:jungle_log,0.0,0.0,101.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:jungle_planks,0.0,0.0,8.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:jungle_sapling,2.0,0.0,2.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:jungle_trapdoor,0.0,0.0,10.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:jungle_wood,0.0,0.0,105.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:ladder,5.0,0.0,8.0,0.0,0.0,0.0,5.0
stats,minecraft:picked_up,minecraft:lantern,8.0,0.0,3.0,0.0,1.0,0.0,1.0
stats,minecraft:picked_up,minecraft:lapis_lazuli,76.0,0.0,53.0,0.0,2.0,5.0,67.0
stats,minecraft:picked_up,minecraft:lead,6.0,2.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:leather,12.0,0.0,0.0,0.0,24.0,0.0,20.0
stats,minecraft:picked_up,minecraft:leather_horse_armor,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:lectern,11.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:light,1.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:light_blue_banner,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:light_blue_terracotta,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:light_gray_carpet,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:light_gray_terracotta,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:lily_pad,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:lodestone,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:loom,1.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:magma_block,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:mangrove_log,0.0,0.0,0.0,0.0,6.0,0.0,0.0
stats,minecraft:picked_up,minecraft:mangrove_roots,7.0,0.0,5.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:mangrove_wood,4.0,0.0,172.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:minecart,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:moss_block,3.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:moss_carpet,0.0,0.0,1.0,0.0,0.0,0.0,3.0
stats,minecraft:picked_up,minecraft:mossy_cobblestone,11.0,0.0,0.0,0.0,4.0,0.0,52.0
stats,minecraft:picked_up,minecraft:mossy_cobblestone_stairs,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:mossy_stone_brick_slab,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:mossy_stone_bricks,24.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:mud,0.0,0.0,0.0,0.0,1.0,0.0,1.0
stats,minecraft:picked_up,minecraft:mud_brick_wall,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:music_disc_13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:music_disc_cat,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:mutton,32.0,0.0,0.0,0.0,32.0,0.0,3.0
stats,minecraft:picked_up,minecraft:nether_wart,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:netherite_scrap,19.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:netherrack,57.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:note_block,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_door,1.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_fence,2.0,0.0,0.0,0.0,22.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_fence_gate,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_hanging_sign,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_leaves,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_log,653.0,0.0,14.0,0.0,853.0,0.0,287.0
stats,minecraft:picked_up,minecraft:oak_planks,11.0,0.0,3.0,0.0,7.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_sapling,9.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_sign,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_slab,3.0,0.0,0.0,0.0,4.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_stairs,15.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_trapdoor,28.0,0.0,2.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:oak_wood,161.0,0.0,0.0,0.0,183.0,0.0,105.0
stats,minecraft:picked_up,minecraft:observer,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:obsidian,0.0,0.0,0.0,0.0,0.0,0.0,8.0
stats,minecraft:picked_up,minecraft:oxeye_daisy,46.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:packed_mud,33.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:painting,1.0,1.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:picked_up,minecraft:player_head,0.0,0.0,0.0,0.0,1.0,0.0,1.0
stats,minecraft:picked_up,minecraft:podzol,177.0,0.0,0.0,0.0,0.0,0.0,3.0
stats,minecraft:picked_up,minecraft:pointed_dripstone,12.0,0.0,0.0,0.0,0.0,0.0,31.0
stats,minecraft:picked_up,minecraft:polished_andesite,18.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:polished_deepslate,0.0,0.0,0.0,0.0,0.0,0.0,25.0
stats,minecraft:picked_up,minecraft:poppy,0.0,0.0,0.0,13.0,0.0,1.0,0.0
stats,minecraft:picked_up,minecraft:porkchop,1.0,0.0,0.0,0.0,34.0,0.0,0.0
stats,minecraft:picked_up,minecraft:potion,0.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:prismarine_crystals,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:pufferfish,0.0,0.0,0.0,0.0,0.0,0.0,6.0
stats,minecraft:picked_up,minecraft:pumpkin,26.0,1.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:pumpkin_seeds,52.0,0.0,1.0,0.0,3.0,0.0,0.0
stats,minecraft:picked_up,minecraft:quartz,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:rabbit_hide,0.0,0.0,9.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:rail,9.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:raw_copper,20.0,0.0,37.0,0.0,15.0,1.0,249.0
stats,minecraft:picked_up,minecraft:raw_gold,536.0,0.0,16.0,0.0,27.0,3.0,36.0
stats,minecraft:picked_up,minecraft:raw_gold_block,7.0,0.0,3.0,0.0,3.0,0.0,0.0
stats,minecraft:picked_up,minecraft:raw_iron,405.0,0.0,112.0,0.0,44.0,2.0,45.0
stats,minecraft:picked_up,minecraft:raw_iron_block,22.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:red_bed,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:redstone,570.0,0.0,60.0,0.0,47.0,0.0,35.0
stats,minecraft:picked_up,minecraft:redstone_block,0.0,0.0,2.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:redstone_lamp,0.0,0.0,0.0,0.0,0.0,0.0,2.0
stats,minecraft:picked_up,minecraft:redstone_torch,0.0,0.0,0.0,0.0,0.0,0.0,12.0
stats,minecraft:picked_up,minecraft:repeater,41.0,0.0,0.0,0.0,2.0,0.0,11.0
stats,minecraft:picked_up,minecraft:respawn_anchor,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:rooted_dirt,194.0,0.0,1.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:rotten_flesh,0.0,0.0,4.0,0.0,1.0,0.0,1.0
stats,minecraft:picked_up,minecraft:saddle,2.0,1.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:salmon,851.0,0.0,0.0,0.0,0.0,44.0,3.0
stats,minecraft:picked_up,minecraft:sand,7.0,0.0,38.0,0.0,0.0,0.0,121.0
stats,minecraft:picked_up,minecraft:sandstone,0.0,0.0,0.0,0.0,0.0,0.0,5.0
stats,minecraft:picked_up,minecraft:scaffolding,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:sculk,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:sculk_catalyst,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:sea_pickle,0.0,0.0,1.0,0.0,3.0,0.0,0.0
stats,minecraft:picked_up,minecraft:skeleton_skull,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:slime_block,6.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:smithing_table,2.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:smoker,2.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:smooth_basalt,0.0,0.0,0.0,0.0,0.0,0.0,24.0
stats,minecraft:picked_up,minecraft:snowball,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:soul_lantern,1.0,0.0,0.0,0.0,1.0,0.0,4.0
stats,minecraft:picked_up,minecraft:soul_sand,0.0,0.0,0.0,0.0,0.0,0.0,10.0
stats,minecraft:picked_up,minecraft:spider_eye,0.0,0.0,6.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:spruce_button,0.0,0.0,0.0,0.0,0.0,2.0,0.0
stats,minecraft:picked_up,minecraft:spruce_door,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:spruce_log,8.0,0.0,0.0,0.0,0.0,0.0,22.0
stats,minecraft:picked_up,minecraft:spruce_pressure_plate,0.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:spruce_sapling,0.0,2.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:spruce_slab,36.0,0.0,0.0,0.0,0.0,1.0,0.0
stats,minecraft:picked_up,minecraft:spruce_stairs,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:spruce_trapdoor,25.0,0.0,0.0,0.0,1.0,0.0,0.0
stats,minecraft:picked_up,minecraft:spyglass,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stick,420.0,0.0,2.0,0.0,3.0,1.0,26.0
stats,minecraft:picked_up,minecraft:sticky_piston,17.0,0.0,0.0,0.0,0.0,0.0,1.0
stats,minecraft:picked_up,minecraft:stone,22.0,0.0,0.0,0.0,40.0,0.0,0.0
stats,minecraft:picked_up,minecraft:stone_axe,0.0,0.0,0.0,0.0,1.0,0.0,0.0
